Actual Outcome,Stimulus Name
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0004
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0004
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0004
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0012
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0000
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0001
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0002
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0003
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0004
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0005
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0006
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0007
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0008
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0009
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0010
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0011
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0012
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0006
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0009
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0003
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0006
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0007
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0010
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0011
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0012
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0003
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0010
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0011
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0012
1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0000
1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0001
0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0002
1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0003
1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0004
0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0005
0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0006
0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0007
0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0008
1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0009
0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0010
0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0011
1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0012
0,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0004
0,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0006
1,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0007
1,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0010
1,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0002
1,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0004
0,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0005
1,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0006
1,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0011
1,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ-redyellow_0012
1,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0006
1,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0002
1,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0003
1,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0007
1,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0004
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_box-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0004
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0004
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0001
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0004
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0008
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0012
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0000
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0001
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0002
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0003
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0004
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0005
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0006
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0007
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0008
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0009
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0010
0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0011
1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0012
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0003
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0006
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0009
1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0010
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0011
0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0012
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0003
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0006
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0007
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0010
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0011
1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0012
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0001
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0003
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0004
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0005
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0006
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0007
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0008
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0010
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0011
1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0012
1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0000
1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0001
0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0002
